timestamp,fps,frame_time_ms,hailo_score,hailo_valid,mediapipe_landmarks,command,tcp_sent,tcp_reconnected,cx,cy
1763911883.5493298,24.38591370779723,41.007280349731445,0.0,0,21,Move Left,0,0,97,179
1763911883.603962,24.27877468799926,41.18824005126953,0.0,0,21,Move Left,0,0,97,179
1763911883.655749,24.823360912846372,40.28463363647461,0.0,0,21,Move Left,0,0,96,179
1763911883.7085943,21.594855504126613,46.30732536315918,0.0,0,21,Move Left,0,0,96,179
1763911883.759111,23.350075434093984,42.82641410827637,0.0,0,21,Move Left,0,0,95,179
1763911883.8033464,26.81454299030169,37.293195724487305,0.0,0,21,Move Left,0,0,95,179
1763911883.8528345,24.673247291080862,40.529727935791016,0.0,0,21,Move Left,0,0,95,179
1763911883.9042468,25.564268691830875,39.11709785461426,0.0,0,21,Move Left,0,0,95,179
1763911883.9527175,24.177449850126816,41.36085510253906,0.0,0,21,Move Left,0,0,95,179
1763911884.0033443,23.291337183474013,42.934417724609375,0.0,0,21,Move Left,0,0,95,179
1763911884.0451481,28.242759698065438,35.407304763793945,0.0,0,21,Move Left,0,0,95,179
1763911884.0966814,22.005445874409112,45.44329643249512,0.0,0,21,Move Left,0,0,94,180
1763911884.1482427,22.77557314914367,43.90668869018555,0.0,0,21,Move Left,0,0,94,180
1763911884.1993413,23.398402285000223,42.73796081542969,0.0,0,21,Move Left,0,0,94,180
1763911884.2411005,28.226604035156196,35.42757034301758,0.0,0,21,Move Left,0,0,94,180
1763911884.2870462,25.960795479162925,38.51962089538574,0.0,0,21,Move Left,0,0,95,180
1763911884.3359108,24.773364361780672,40.36593437194824,0.0,0,21,Move Left,0,0,94,180
1763911884.3862858,27.065613546022405,36.94725036621094,0.0,0,21,Move Left,0,0,93,181
1763911884.437359,25.411245812052805,39.3526554107666,0.0,0,21,Move Left,0,0,93,182
1763911884.485469,24.4652850284941,40.87424278259277,0.0,0,21,Move Left,0,0,93,182
1763911884.5335534,24.11406494342747,41.469573974609375,0.0,0,21,Move Left,0,0,92,183
1763911884.5803244,27.290143337692673,36.643266677856445,0.0,0,21,Move Left,0,0,89,186
1763911884.630009,24.18400189122024,41.34964942932129,0.0,0,21,Move Left,0,0,90,186
1763911884.6791203,24.497149799084198,40.821075439453125,0.0,0,21,Move Left,0,0,89,186
1763911884.7281666,25.5058165344036,39.206743240356445,0.0,0,21,Move Left,0,0,85,188
1763911884.777385,25.037481867944916,39.94011878967285,0.0,0,21,Move Left,0,0,84,187
1763911884.8292303,23.499476146454885,42.55414009094238,0.0,0,21,Move Left,0,0,82,185
1763911884.8788393,24.459720780508288,40.883541107177734,0.0,0,21,Move Left,0,0,82,184
1763911884.9239416,26.213089345532723,38.14888000488281,0.0,0,21,Move Left,0,0,81,184
1763911884.9738142,25.412323538321722,39.35098648071289,0.0,0,21,Move Left,0,0,81,182
1763911885.0306811,20.566866893863242,48.62189292907715,0.0,0,21,Move Left,0,0,82,180
1763911885.0803828,25.572997262412127,39.10374641418457,0.0,0,21,Move Left,0,0,87,177
1763911885.1237257,28.18506447689382,35.47978401184082,0.0,0,21,Move Left,0,0,91,173
1763911885.171231,24.999725821641018,40.00043869018555,0.0,0,21,Centered,1,0,111,172
1763911885.2178369,25.405396892698143,39.36171531677246,0.0,0,21,Centered,0,0,117,168
1763911885.2658758,24.350944009660715,41.06616973876953,0.0,0,21,Centered,0,0,125,165
1763911885.316236,26.654871755764,37.51659393310547,0.0,0,21,Centered,0,0,132,163
1763911885.3660378,24.82497706489894,40.28201103210449,0.0,0,21,Centered,0,0,141,159
1763911885.4116373,25.964491766745077,38.514137268066406,0.0,0,21,Centered,0,0,152,155
1763911885.4588325,24.99317117353323,40.010929107666016,0.0,0,21,Centered,0,0,157,154
1763911885.514564,21.63138541199284,46.22912406921387,0.0,0,21,Centered,0,0,160,154
1763911885.5688994,22.506702153918802,44.431209564208984,0.0,0,21,Centered,0,0,159,155
1763911885.6249676,21.685964086840976,46.112775802612305,0.0,0,21,Centered,0,0,149,156
1763911885.6778765,22.319981694045776,44.80290412902832,0.0,0,21,Centered,0,0,145,156
1763911885.729272,22.747163589821465,43.961524963378906,0.0,0,21,Centered,0,0,143,155
1763911885.7751665,25.194646675797113,39.69097137451172,0.0,0,21,Centered,0,0,143,156
1763911885.822083,26.7546772639999,37.37664222717285,0.0,0,21,Centered,0,0,148,158
1763911885.8730798,24.188883378124316,41.341304779052734,0.0,0,21,Centered,0,0,153,159
1763911885.925307,23.198840695140433,43.1056022644043,0.0,0,21,Centered,0,0,158,160
1763911885.9737864,23.929710856021362,41.78905487060547,0.0,0,21,Centered,0,0,169,163
1763911886.0268943,23.41839053505525,42.70148277282715,0.0,0,21,Centered,0,0,173,165
1763911886.0785022,23.063494245541875,43.358564376831055,0.0,0,21,Centered,0,0,174,167
1763911886.128355,24.002151682146188,41.66293144226074,0.0,0,21,Centered,0,0,174,170
1763911886.1841142,21.433300458375705,46.65637016296387,0.0,0,21,Centered,0,0,172,170
1763911886.2328517,24.050597780899682,41.57900810241699,0.0,0,21,Centered,0,0,160,164
1763911886.285444,24.02387321079793,41.625261306762695,0.0,0,21,Centered,0,0,151,163
1763911886.3423355,21.55844876770065,46.38552665710449,0.0,0,21,Centered,0,0,138,160
1763911886.3949673,22.38585854272966,44.671058654785156,0.0,0,21,Centered,0,0,130,166
1763911886.4439929,24.105888100232765,41.48364067077637,0.0,0,21,Centered,0,0,130,171
1763911886.491134,25.573932819940612,39.10231590270996,0.0,0,21,Centered,0,0,131,173
1763911886.5410147,25.234208705592156,39.62874412536621,0.0,0,21,Centered,0,0,135,172
1763911886.5930443,23.150694912073476,43.195247650146484,0.0,0,21,Centered,0,0,140,170
1763911886.6452477,22.501993057828184,44.440507888793945,0.0,0,21,Centered,0,0,147,167
1763911886.693659,24.147801005221858,41.411638259887695,0.0,0,21,Centered,0,0,171,170
1763911886.7469983,25.508143282855926,39.20316696166992,0.0,0,21,Centered,0,0,180,174
1763911886.8027756,26.75450660202845,37.37688064575195,0.0,0,21,Centered,0,0,187,179
1763911886.857971,22.174251395702928,45.09735107421875,0.0,0,21,Centered,0,0,191,185
1763911886.9068704,27.554948231460557,36.29112243652344,0.0,0,21,Centered,0,0,193,194
1763911886.954592,26.505798118060426,37.72759437561035,0.0,0,21,Centered,0,0,194,190
1763911886.9989736,28.61482623586077,34.94691848754883,0.0,0,21,Centered,0,0,193,183
1763911887.042751,27.069980573501223,36.9412899017334,0.0,0,21,Centered,0,0,183,171
1763911887.089101,26.40418004406673,37.8727912902832,0.0,0,21,Centered,0,0,173,172
1763911887.1323686,28.929027630253955,34.56735610961914,0.0,0,21,Centered,0,0,166,172
1763911887.1776972,27.103741518578353,36.8952751159668,0.0,0,21,Centered,0,0,159,174
1763911887.2244139,25.757209530827808,38.82408142089844,0.0,0,21,Centered,0,0,154,175
1763911887.268586,27.716825153475586,36.07916831970215,0.0,0,21,Centered,0,0,152,176
1763911887.3183901,28.102162785088307,35.584449768066406,0.0,0,21,Centered,0,0,156,175
1763911887.3665874,28.49139681957436,35.09831428527832,0.0,0,21,Centered,0,0,162,174
1763911887.4132595,26.6979669259462,37.45603561401367,0.0,0,21,Centered,0,0,167,174
