timestamp,fps,frame_time_ms,hailo_score,hailo_valid,mediapipe_landmarks,command,tcp_sent,tcp_reconnected,cx,cy
2025-11-30 20:15:10.538087,25.588442719962906,39.080142974853516,0.0,0,0,No hand,0,0,-1,-1
2025-11-30 20:15:10.585519,24.403223272727274,40.978193283081055,0.0,0,0,No hand,0,0,-1,-1
2025-11-30 20:15:10.631944,23.340589872008902,42.84381866455078,0.0,0,0,No hand,0,0,-1,-1
2025-11-30 20:15:10.699683,20.539271040943348,48.68721961975098,0.0,0,0,No hand,0,0,-1,-1
2025-11-30 20:15:10.752406,21.408357535512124,46.71072959899902,0.0,0,0,No hand,0,0,-1,-1
2025-11-30 20:15:10.800298,23.24486810019951,43.02024841308594,0.0,0,0,No hand,0,0,-1,-1
2025-11-30 20:15:10.848366,23.165143239018896,43.16830635070801,0.0,0,0,No hand,0,0,-1,-1
2025-11-30 20:15:10.896261,22.83471888763672,43.7929630279541,0.0,0,0,No hand,0,0,-1,-1
2025-11-30 20:15:10.942102,24.4407642866716,40.91525077819824,0.0,0,0,No hand,0,0,-1,-1
2025-11-30 20:15:10.990908,22.82303904230717,43.81537437438965,0.0,0,0,No hand,0,0,-1,-1
2025-11-30 20:15:11.037742,23.5947885961162,42.382240295410156,0.0,0,0,No hand,0,0,-1,-1
2025-11-30 20:15:11.086626,22.885303505660893,43.69616508483887,0.0,0,0,No hand,0,0,-1,-1
2025-11-30 20:15:11.134230,23.586960067032948,42.39630699157715,0.0,0,0,No hand,0,0,-1,-1
2025-11-30 20:15:11.182165,23.85322853990605,41.92304611206055,0.0,0,0,No hand,0,0,-1,-1
2025-11-30 20:15:11.228048,23.9893845801876,41.68510437011719,0.0,0,0,No hand,0,0,-1,-1
2025-11-30 20:15:11.273734,24.616338100911456,40.62342643737793,0.0,0,0,No hand,0,0,-1,-1
2025-11-30 20:15:11.322489,23.42519170515663,42.68908500671387,0.0,0,0,No hand,0,0,-1,-1
2025-11-30 20:15:11.372727,22.765436387320886,43.926239013671875,0.0,0,0,No hand,0,0,-1,-1
2025-11-30 20:15:11.420007,23.7726515297505,42.06514358520508,0.0,0,0,No hand,0,0,-1,-1
2025-11-30 20:15:11.468345,23.458207260667006,42.62900352478027,0.0,0,0,No hand,0,0,-1,-1
2025-11-30 20:15:11.520310,21.354948093009995,46.82755470275879,0.0,0,0,No hand,0,0,-1,-1
2025-11-30 20:15:11.570178,22.3149942274645,44.812917709350586,0.0,0,0,No hand,0,0,-1,-1
2025-11-30 20:15:11.620383,22.147087399146706,45.15266418457031,0.0,0,0,No hand,0,0,-1,-1
2025-11-30 20:15:11.697531,13.888101931412185,72.00407981872559,0.0,0,0,No hand,0,0,-1,-1
